"Protein_ID","UniProt_ID","Identity","Alignment_length","E_value","Bit_score","UniProt_accession"
"KAK6005755.1","tr|A0ABR0TP85|A0ABR0TP85_AURPU",100,1508,0,2625,"A0ABR0TP85"
"KAK6004648.1","tr|A0ABR0TJL7|A0ABR0TJL7_AURPU",100,1512,0,2620,"A0ABR0TJL7"
"KAK6000978.1","tr|A0ABR0T962|A0ABR0T962_AURPU",100,1410,0,2619,"A0ABR0T962"
"THV74384.1","tr|A0ABR0TR90|A0ABR0TR90_AURPU",95.3,1392,0,2612,"A0ABR0TR90"
"KAK6005682.1","tr|A0ABR0TMV5|A0ABR0TMV5_AURPU",100,1440,0,2610,"A0ABR0TMV5"
"KAK6008202.1","tr|A0ABR0TV59|A0ABR0TV59_AURPU",100,1374,0,2609,"A0ABR0TV59"
"KAK6001675.1","tr|A0ABR0TCG1|A0ABR0TCG1_AURPU",100,1336,0,2605,"A0ABR0TCG1"
"KEQ86512.1","tr|A0ABR0TL59|A0ABR0TL59_AURPU",95.4,1370,0,2603,"A0ABR0TL59"
"KAK6000219.1","tr|A0ABR0T7K4|A0ABR0T7K4_AURPU",100,1411,0,2602,"A0ABR0T7K4"
"KEQ85029.1","tr|A0ABR0TFM0|A0ABR0TFM0_AURPU",95.6,1363,0,2601,"A0ABR0TFM0"
"KAK6000127.1","tr|A0ABR0T7Q0|A0ABR0T7Q0_AURPU",100,1309,0,2595,"A0ABR0T7Q0"
"CAD0050660.1","tr|A0ABR0TDQ4|A0ABR0TDQ4_AURPU",93.4,1396,0,2591,"A0ABR0TDQ4"
"KAK6004011.1","tr|A0ABR0TJC8|A0ABR0TJC8_AURPU",100,1923,0,2590,"A0ABR0TJC8"
"KAK6006145.1","tr|A0ABR0TQC6|A0ABR0TQC6_AURPU",100,1407,0,2582,"A0ABR0TQC6"
"KAK6003740.1","tr|A0ABR0TIJ2|A0ABR0TIJ2_AURPU",100,1474,0,2580,"A0ABR0TIJ2"
"KAK6002613.1","tr|A0ABR0TDU9|A0ABR0TDU9_AURPU",100,1274,0,2575,"A0ABR0TDU9"
"KAK6005872.1","tr|A0ABR0TP03|A0ABR0TP03_AURPU",100,1537,0,2574,"A0ABR0TP03"
"KAK6006870.1","tr|A0ABR0TQY9|A0ABR0TQY9_AURPU",100,1318,0,2574,"A0ABR0TQY9"
"KAK6002199.1","tr|A0ABR0TD64|A0ABR0TD64_AURPU",100,1358,0,2561,"A0ABR0TD64"
"KAK6008531.1","tr|A0ABR0TWH4|A0ABR0TWH4_AURPU",100,1336,0,2550,"A0ABR0TWH4"
"KAK6006790.1","tr|A0ABR0TS81|A0ABR0TS81_AURPU",100,1633,0,2548,"A0ABR0TS81"
"TIA08344.1","tr|A0ABR0TA61|A0ABR0TA61_AURPU",94.5,1423,0,2546,"A0ABR0TA61"
"KAK6005777.1","tr|A0ABR0TMY8|A0ABR0TMY8_AURPU",100,1323,0,2545,"A0ABR0TMY8"
"TIA06696.1","tr|A0ABR0TX25|A0ABR0TX25_AURPU",95.4,1342,0,2534,"A0ABR0TX25"
"KAK6004266.1","tr|A0ABR0TK62|A0ABR0TK62_AURPU",100,1319,0,2532,"A0ABR0TK62"
"THV79245.1","tr|A0ABR0TCX7|A0ABR0TCX7_AURPU",92.5,1506,0,2531,"A0ABR0TCX7"
"TIA17005.1","tr|A0ABR0TVL4|A0ABR0TVL4_AURPU",93.4,1355,0,2528,"A0ABR0TVL4"
"KAK5999601.1","tr|A0ABR0T6L5|A0ABR0T6L5_AURPU",100,1337,0,2524,"A0ABR0T6L5"
"THV79530.1","tr|A0ABR0TDK9|A0ABR0TDK9_AURPU",97,1316,0,2521,"A0ABR0TDK9"
"KAK6002818.1","tr|A0ABR0TEG8|A0ABR0TEG8_AURPU",100,1470,0,2514,"A0ABR0TEG8"
"KAK6004481.1","tr|A0ABR0TK67|A0ABR0TK67_AURPU",100,1328,0,2514,"A0ABR0TK67"
"KAK6005280.1","tr|A0ABR0TLG5|A0ABR0TLG5_AURPU",100,1752,0,2513,"A0ABR0TLG5"
"KAK5999822.1","tr|A0ABR0T603|A0ABR0T603_AURPU",100,1303,0,2509,"A0ABR0T603"
"KAK6005424.1","tr|A0ABR0TMG3|A0ABR0TMG3_AURPU",100,1290,0,2505,"A0ABR0TMG3"
"KAK6006945.1","tr|A0ABR0TR61|A0ABR0TR61_AURPU",100,1262,0,2504,"A0ABR0TR61"
"KAK6000451.1","tr|A0ABR0T7M8|A0ABR0T7M8_AURPU",100,1499,0,2501,"A0ABR0T7M8"
"KAK6004123.1","tr|A0ABR0TI50|A0ABR0TI50_AURPU",100,1520,0,2500,"A0ABR0TI50"
"KAK6006429.1","tr|A0ABR0TQ87|A0ABR0TQ87_AURPU",100,1308,0,2500,"A0ABR0TQ87"
"KAK6007651.1","tr|A0ABR0TT62|A0ABR0TT62_AURPU",100,1272,0,2500,"A0ABR0TT62"
"KAK6001218.1","tr|A0ABR0T9W1|A0ABR0T9W1_AURPU",100,1257,0,2498,"A0ABR0T9W1"
"KAK6005071.1","tr|A0ABR0TKU5|A0ABR0TKU5_AURPU",100,1320,0,2496,"A0ABR0TKU5"
"KEQ88750.1","tr|A0ABR0T9U3|A0ABR0T9U3_AURPU",90.5,1403,0,2492,"A0ABR0T9U3"
"KAK6000373.1","tr|A0ABR0T7G0|A0ABR0T7G0_AURPU",100,1285,0,2491,"A0ABR0T7G0"
"KAK6000196.1","tr|A0ABR0T6X1|A0ABR0T6X1_AURPU",100,1341,0,2489,"A0ABR0T6X1"
"KAK6001735.1","tr|A0ABR0TCN6|A0ABR0TCN6_AURPU",100,1278,0,2484,"A0ABR0TCN6"
"KAK6004413.1","tr|A0ABR0TIY2|A0ABR0TIY2_AURPU",100,1294,0,2481,"A0ABR0TIY2"
"KAK6001562.1","tr|A0ABR0TAU8|A0ABR0TAU8_AURPU",100,1356,0,2480,"A0ABR0TAU8"
"KAK6001551.1","tr|A0ABR0TC98|A0ABR0TC98_AURPU",100,1260,0,2477,"A0ABR0TC98"
"KAK6007343.1","tr|A0ABR0TSC5|A0ABR0TSC5_AURPU",100,1397,0,2476,"A0ABR0TSC5"
"KAK6008344.1","tr|A0ABR0TV31|A0ABR0TV31_AURPU",100,1420,0,2476,"A0ABR0TV31"
"KAK6004451.1","tr|A0ABR0TK37|A0ABR0TK37_AURPU",100,1264,0,2473,"A0ABR0TK37"
"THV71969.1","tr|A0ABR0TL30|A0ABR0TL30_AURPU",96.4,1314,0,2472,"A0ABR0TL30"
"KAK6001681.1","tr|A0ABR0TB59|A0ABR0TB59_AURPU",100,1286,0,2472,"A0ABR0TB59"
"KAK6002834.1","tr|A0ABR0TEJ1|A0ABR0TEJ1_AURPU",100,1292,0,2472,"A0ABR0TEJ1"
"THX99166.1","tr|A0ABR0T6Y9|A0ABR0T6Y9_AURPU",94.4,1314,0,2470,"A0ABR0T6Y9"
"TIA66565.1","tr|A0ABR0TUZ1|A0ABR0TUZ1_AURPU",92,1370,0,2469,"A0ABR0TUZ1"
"KAK6003811.1","tr|A0ABR0TH91|A0ABR0TH91_AURPU",100,1687,0,2467,"A0ABR0TH91"
"KAK6008434.1","tr|A0ABR0TVD3|A0ABR0TVD3_AURPU",100,1353,0,2466,"A0ABR0TVD3"
"KAK6007297.1","tr|A0ABR0TT83|A0ABR0TT83_AURPU",100,1336,0,2464,"A0ABR0TT83"
"KAK6001247.1","tr|A0ABR0T9Y8|A0ABR0T9Y8_AURPU",100,1488,0,2463,"A0ABR0T9Y8"
"KAK6003448.1","tr|A0ABR0TG91|A0ABR0TG91_AURPU",100,1302,0,2454,"A0ABR0TG91"
"KAK6005142.1","tr|A0ABR0TLB6|A0ABR0TLB6_AURPU",100,1279,0,2453,"A0ABR0TLB6"
"KAK6007639.1","tr|A0ABR0TT49|A0ABR0TT49_AURPU",100,1289,0,2452,"A0ABR0TT49"
"KAK6008297.1","tr|A0ABR0TV88|A0ABR0TV88_AURPU",100,1441,0,2451,"A0ABR0TV88"
"KAK6004920.1","tr|A0ABR0TKD8|A0ABR0TKD8_AURPU",100,1301,0,2448,"A0ABR0TKD8"
"KAK6005680.1","tr|A0ABR0TP12|A0ABR0TP12_AURPU",100,1498,0,2448,"A0ABR0TP12"
"KAK6000332.1","tr|A0ABR0T7B6|A0ABR0T7B6_AURPU",100,1418,0,2447,"A0ABR0T7B6"
"KAK6005652.1","tr|A0ABR0TMR9|A0ABR0TMR9_AURPU",100,1249,0,2447,"A0ABR0TMR9"
"KAK6005606.1","tr|A0ABR0TND0|A0ABR0TND0_AURPU",100,1311,0,2446,"A0ABR0TND0"
"CAD0010700.1","tr|A0ABR0TSS7|A0ABR0TSS7_AURPU",93.9,1342,0,2446,"A0ABR0TSS7"
"KAK6001076.1","tr|A0ABR0TAM6|A0ABR0TAM6_AURPU",100,1327,0,2445,"A0ABR0TAM6"
"KAK6007564.1","tr|A0ABR0TSY2|A0ABR0TSY2_AURPU",100,1379,0,2443,"A0ABR0TSY2"
"KAK5999828.1","tr|A0ABR0T5W2|A0ABR0T5W2_AURPU",100,1291,0,2441,"A0ABR0T5W2"
"KAK6003880.1","tr|A0ABR0TIT9|A0ABR0TIT9_AURPU",100,1323,0,2441,"A0ABR0TIT9"
"KAK5999832.1","tr|A0ABR0T690|A0ABR0T690_AURPU",100,1217,0,2440,"A0ABR0T690"
"KAK6002491.1","tr|A0ABR0TDI3|A0ABR0TDI3_AURPU",100,1232,0,2439,"A0ABR0TDI3"
"KAK6006698.1","tr|A0ABR0TQH3|A0ABR0TQH3_AURPU",100,1242,0,2425,"A0ABR0TQH3"
"KAK6001391.1","tr|A0ABR0TBK0|A0ABR0TBK0_AURPU",100,1234,0,2424,"A0ABR0TBK0"
"KAK6003570.1","tr|A0ABR0TGM1|A0ABR0TGM1_AURPU",100,1215,0,2418,"A0ABR0TGM1"
"KAK6000273.1","tr|A0ABR0T755|A0ABR0T755_AURPU",100,1565,0,2416,"A0ABR0T755"
"KAK6002308.1","tr|A0ABR0TCY8|A0ABR0TCY8_AURPU",100,1357,0,2416,"A0ABR0TCY8"
"KAK6004016.1","tr|A0ABR0TIW0|A0ABR0TIW0_AURPU",100,1241,0,2416,"A0ABR0TIW0"
"THV66503.1","tr|A0ABR0TVF1|A0ABR0TVF1_AURPU",94.7,1292,0,2413,"A0ABR0TVF1"
"CAD0040552.1","tr|A0ABR0TCV5|A0ABR0TCV5_AURPU",97,1222,0,2413,"A0ABR0TCV5"
"THY21787.1","tr|A0ABR0TEA6|A0ABR0TEA6_AURPU",95.1,1281,0,2409,"A0ABR0TEA6"
"THY23868.1","tr|A0ABR0TAS2|A0ABR0TAS2_AURPU",92.6,1373,0,2408,"A0ABR0TAS2"
"KAK6007550.1","tr|A0ABR0TUM7|A0ABR0TUM7_AURPU",100,1226,0,2408,"A0ABR0TUM7"
"THW96546.1","tr|A0ABR0T9U2|A0ABR0T9U2_AURPU",96.5,1214,0,2406,"A0ABR0T9U2"
"THZ66412.1","tr|A0ABR0TFA5|A0ABR0TFA5_AURPU",96.8,1302,0,2403,"A0ABR0TFA5"
"KAK6000733.1","tr|A0ABR0T8G5|A0ABR0T8G5_AURPU",100,1216,0,2403,"A0ABR0T8G5"
"KAK6000215.1","tr|A0ABR0T897|A0ABR0T897_AURPU",100,1255,0,2400,"A0ABR0T897"
"KAK6007673.1","tr|A0ABR0TTB7|A0ABR0TTB7_AURPU",100,1202,0,2400,"A0ABR0TTB7"
"KAK6002342.1","tr|A0ABR0TD30|A0ABR0TD30_AURPU",100,1224,0,2397,"A0ABR0TD30"
"THZ01420.1","tr|A0ABR0TRV8|A0ABR0TRV8_AURPU",95,1256,0,2396,"A0ABR0TRV8"
"KAK5999813.1","tr|A0ABR0T5U7|A0ABR0T5U7_AURPU",100,1216,0,2394,"A0ABR0T5U7"
"KAK6005709.1","tr|A0ABR0TNB5|A0ABR0TNB5_AURPU",100,1290,0,2387,"A0ABR0TNB5"
"KAK6003269.1","tr|A0ABR0TFQ9|A0ABR0TFQ9_AURPU",100,1214,0,2377,"A0ABR0TFQ9"
"KAK6003871.1","tr|A0ABR0THF3|A0ABR0THF3_AURPU",100,1259,0,2375,"A0ABR0THF3"
"KAK5999975.1","tr|A0ABR0T7K5|A0ABR0T7K5_AURPU",100,1178,0,2363,"A0ABR0T7K5"
"THW88469.1","tr|A0ABR0TFY6|A0ABR0TFY6_AURPU",93.1,1322,0,2360,"A0ABR0TFY6"
"KAK6001704.1","tr|A0ABR0TBS8|A0ABR0TBS8_AURPU",100,1215,0,2359,"A0ABR0TBS8"
"KEQ87739.1","tr|A0ABR0TUZ4|A0ABR0TUZ4_AURPU",90.9,1310,0,2353,"A0ABR0TUZ4"
"KAK6003594.1","tr|A0ABR0TH70|A0ABR0TH70_AURPU",100,1266,0,2353,"A0ABR0TH70"
"KAK6006901.1","tr|A0ABR0TR42|A0ABR0TR42_AURPU",100,1226,0,2353,"A0ABR0TR42"
"KAK6004192.1","tr|A0ABR0TJ97|A0ABR0TJ97_AURPU",100,1380,0,2352,"A0ABR0TJ97"
"KAK6002346.1","tr|A0ABR0TEI3|A0ABR0TEI3_AURPU",100,1223,0,2350,"A0ABR0TEI3"
"THX55290.1","tr|A0ABR0TQC0|A0ABR0TQC0_AURPU",89.5,1403,0,2348,"A0ABR0TQC0"
"KAK6005722.1","tr|A0ABR0TNK0|A0ABR0TNK0_AURPU",100,1185,0,2348,"A0ABR0TNK0"
"KAK6003388.1","tr|A0ABR0TG27|A0ABR0TG27_AURPU",100,1339,0,2345,"A0ABR0TG27"
"THW68713.1","tr|A0ABR0TLU3|A0ABR0TLU3_AURPU",92.5,1376,0,2341,"A0ABR0TLU3"
"THX69734.1","tr|A0ABR0TNW1|A0ABR0TNW1_AURPU",91.1,1266,0,2340,"A0ABR0TNW1"
"KAK6003123.1","tr|A0ABR0TFA7|A0ABR0TFA7_AURPU",100,1300,0,2337,"A0ABR0TFA7"
"KAK6001607.1","tr|A0ABR0TAZ1|A0ABR0TAZ1_AURPU",100,1222,0,2336,"A0ABR0TAZ1"
"THX42024.1","tr|A0ABR0TK34|A0ABR0TK34_AURPU",98.4,1187,0,2331,"A0ABR0TK34"
"KAK6004957.1","tr|A0ABR0TLC6|A0ABR0TLC6_AURPU",100,1172,0,2331,"A0ABR0TLC6"
"KAK6001781.1","tr|A0ABR0TCP0|A0ABR0TCP0_AURPU",100,1203,0,2327,"A0ABR0TCP0"
"KAK6001996.1","tr|A0ABR0TC27|A0ABR0TC27_AURPU",100,1198,0,2326,"A0ABR0TC27"
"KAK5999860.1","tr|A0ABR0T768|A0ABR0T768_AURPU",100,1291,0,2324,"A0ABR0T768"
"KAK6005177.1","tr|A0ABR0TL72|A0ABR0TL72_AURPU",100,1150,0,2323,"A0ABR0TL72"
"KAK6007563.1","tr|A0ABR0TSY5|A0ABR0TSY5_AURPU",100,1208,0,2322,"A0ABR0TSY5"
"KAK6002163.1","tr|A0ABR0TCJ9|A0ABR0TCJ9_AURPU",100,1176,0,2320,"A0ABR0TCJ9"
"KAK6002945.1","tr|A0ABR0TG95|A0ABR0TG95_AURPU",100,1265,0,2318,"A0ABR0TG95"
"KAK6005563.1","tr|A0ABR0TM98|A0ABR0TM98_AURPU",100,1190,0,2318,"A0ABR0TM98"
"TIA62628.1","tr|A0ABR0TH79|A0ABR0TH79_AURPU",86.7,1430,0,2311,"A0ABR0TH79"
"KAK5999817.1","tr|A0ABR0T680|A0ABR0T680_AURPU",100,1172,0,2310,"A0ABR0T680"
"KAK6006884.1","tr|A0ABR0TR02|A0ABR0TR02_AURPU",100,1185,0,2307,"A0ABR0TR02"
"KAK6003878.1","tr|A0ABR0THG5|A0ABR0THG5_AURPU",100,1599,0,2305,"A0ABR0THG5"
"KAK6008379.1","tr|A0ABR0TVY4|A0ABR0TVY4_AURPU",100,1221,0,2305,"A0ABR0TVY4"
"KAK6004502.1","tr|A0ABR0TJB9|A0ABR0TJB9_AURPU",100,1158,0,2304,"A0ABR0TJB9"
"KAK6007889.1","tr|A0ABR0TTV2|A0ABR0TTV2_AURPU",100,1221,0,2304,"A0ABR0TTV2"
"KAK6006022.1","tr|A0ABR0TPG9|A0ABR0TPG9_AURPU",100,2198,0,2300,"A0ABR0TPG9"
"KAK6003076.1","tr|A0ABR0TF63|A0ABR0TF63_AURPU",100,1205,0,2298,"A0ABR0TF63"
"THV65778.1","tr|A0ABR0TWE0|A0ABR0TWE0_AURPU",91.1,1375,0,2295,"A0ABR0TWE0"
"KAK6000192.1","tr|A0ABR0T7A2|A0ABR0T7A2_AURPU",100,1165,0,2293,"A0ABR0T7A2"
"KAK6002725.1","tr|A0ABR0TFJ1|A0ABR0TFJ1_AURPU",100,1209,0,2291,"A0ABR0TFJ1"
"KAK6005165.1","tr|A0ABR0TMP2|A0ABR0TMP2_AURPU",100,1144,0,2288,"A0ABR0TMP2"
"KAK6001041.1","tr|A0ABR0TAR6|A0ABR0TAR6_AURPU",100,1313,0,2285,"A0ABR0TAR6"
"KAK6003188.1","tr|A0ABR0TFH6|A0ABR0TFH6_AURPU",100,1140,0,2283,"A0ABR0TFH6"
"THZ86289.1","tr|A0ABR0TDR7|A0ABR0TDR7_AURPU",93.2,1224,0,2278,"A0ABR0TDR7"
"THW27420.1","tr|A0ABR0TGU7|A0ABR0TGU7_AURPU",94.2,1278,0,2275,"A0ABR0TGU7"
"KAK6002149.1","tr|A0ABR0TCI5|A0ABR0TCI5_AURPU",100,1198,0,2274,"A0ABR0TCI5"
"THW02485.1","tr|A0ABR0TL78|A0ABR0TL78_AURPU",93,1263,0,2271,"A0ABR0TL78"
"KAK6005058.1","tr|A0ABR0TKT0|A0ABR0TKT0_AURPU",100,1219,0,2271,"A0ABR0TKT0"
"KAK6008443.1","tr|A0ABR0TVC2|A0ABR0TVC2_AURPU",100,2474,0,2271,"A0ABR0TVC2"
"KAK6004650.1","tr|A0ABR0TJM7|A0ABR0TJM7_AURPU",100,1187,0,2268,"A0ABR0TJM7"
"KAK6005762.1","tr|A0ABR0TMX4|A0ABR0TMX4_AURPU",100,1222,0,2267,"A0ABR0TMX4"
"KAK6008166.1","tr|A0ABR0TW86|A0ABR0TW86_AURPU",100,1179,0,2265,"A0ABR0TW86"
"KAK6003840.1","tr|A0ABR0THC4|A0ABR0THC4_AURPU",100,1171,0,2263,"A0ABR0THC4"
"KAK5999676.1","tr|A0ABR0T6U6|A0ABR0T6U6_AURPU",100,1308,0,2262,"A0ABR0T6U6"
"KAK6002378.1","tr|A0ABR0TD50|A0ABR0TD50_AURPU",100,1229,0,2261,"A0ABR0TD50"
"KAK6007051.1","tr|A0ABR0TRI1|A0ABR0TRI1_AURPU",100,1339,0,2258,"A0ABR0TRI1"
"KAK6000598.1","tr|A0ABR0T832|A0ABR0T832_AURPU",100,1173,0,2257,"A0ABR0T832"
"KAK6006920.1","tr|A0ABR0TSS4|A0ABR0TSS4_AURPU",100,1197,0,2257,"A0ABR0TSS4"
"KAK6004746.1","tr|A0ABR0TLH5|A0ABR0TLH5_AURPU",100,1182,0,2253,"A0ABR0TLH5"
"KAK6002219.1","tr|A0ABR0TCT1|A0ABR0TCT1_AURPU",100,1241,0,2251,"A0ABR0TCT1"
"KAK6006689.1","tr|A0ABR0TQF9|A0ABR0TQF9_AURPU",100,1103,0,2249,"A0ABR0TQF9"
"KAK6005096.1","tr|A0ABR0TLY5|A0ABR0TLY5_AURPU",100,1196,0,2248,"A0ABR0TLY5"
"KAK6003784.1","tr|A0ABR0TH68|A0ABR0TH68_AURPU",100,1070,0,2243,"A0ABR0TH68"
"CAD0040785.1","tr|A0ABR0T8C4|A0ABR0T8C4_AURPU",95.3,1161,0,2243,"A0ABR0T8C4"
"THY25341.1","tr|A0ABR0TCX1|A0ABR0TCX1_AURPU",96.2,1173,0,2240,"A0ABR0TCX1"
"THW87661.1","tr|A0ABR0T9I3|A0ABR0T9I3_AURPU",91.6,1308,0,2238,"A0ABR0T9I3"
"CAR1024569.1","tr|A0ABR0THZ1|A0ABR0THZ1_AURPU",94.4,1193,0,2237,"A0ABR0THZ1"
"KAK6002024.1","tr|A0ABR0TC88|A0ABR0TC88_AURPU",100,1138,0,2236,"A0ABR0TC88"
"KAK6003431.1","tr|A0ABR0THB0|A0ABR0THB0_AURPU",100,1140,0,2236,"A0ABR0THB0"
"KAK6007432.1","tr|A0ABR0TTM1|A0ABR0TTM1_AURPU",100,1148,0,2235,"A0ABR0TTM1"
"KAK6001145.1","tr|A0ABR0TB17|A0ABR0TB17_AURPU",100,1145,0,2234,"A0ABR0TB17"
"KAK6002971.1","tr|A0ABR0TEW5|A0ABR0TEW5_AURPU",100,1488,0,2234,"A0ABR0TEW5"
"KAK6000837.1","tr|A0ABR0T949|A0ABR0T949_AURPU",100,1120,0,2232,"A0ABR0T949"
"KAK6001731.1","tr|A0ABR0TCR8|A0ABR0TCR8_AURPU",100,1412,0,2232,"A0ABR0TCR8"
"KAK6005403.1","tr|A0ABR0TLT1|A0ABR0TLT1_AURPU",100,1170,0,2227,"A0ABR0TLT1"
"KAK5999308.1","tr|A0ABR0T4B1|A0ABR0T4B1_AURPU",100,1162,0,2226,"A0ABR0T4B1"
"THV77106.1","tr|A0ABR0TEK8|A0ABR0TEK8_AURPU",95.5,1185,0,2224,"A0ABR0TEK8"
"KAK6003573.1","tr|A0ABR0TGK5|A0ABR0TGK5_AURPU",100,1205,0,2222,"A0ABR0TGK5"
"KAK6007941.1","tr|A0ABR0TVN5|A0ABR0TVN5_AURPU",100,1172,0,2219,"A0ABR0TVN5"
"KAK6005399.1","tr|A0ABR0TLY0|A0ABR0TLY0_AURPU",100,1273,0,2217,"A0ABR0TLY0"
"KAK5999917.1","tr|A0ABR0T739|A0ABR0T739_AURPU",100,1239,0,2215,"A0ABR0T739"
"OBW68768.1","tr|A0ABR0TC95|A0ABR0TC95_AURPU",91.6,1164,0,2212,"A0ABR0TC95"
"KAK6002179.1","tr|A0ABR0TCL6|A0ABR0TCL6_AURPU",100,1131,0,2212,"A0ABR0TCL6"
"KAK6008577.1","tr|A0ABR0TW90|A0ABR0TW90_AURPU",100,1152,0,2211,"A0ABR0TW90"
"KAK6008145.1","tr|A0ABR0TUM5|A0ABR0TUM5_AURPU",100,1059,0,2210,"A0ABR0TUM5"
"KAK6004678.1","tr|A0ABR0TJQ1|A0ABR0TJQ1_AURPU",100,1153,0,2207,"A0ABR0TJQ1"
"KAK6006788.1","tr|A0ABR0TQR4|A0ABR0TQR4_AURPU",100,1191,0,2206,"A0ABR0TQR4"
"KAK6003648.1","tr|A0ABR0TGS8|A0ABR0TGS8_AURPU",100,1129,0,2202,"A0ABR0TGS8"
"KAK6008034.1","tr|A0ABR0TUX5|A0ABR0TUX5_AURPU",100,1185,0,2202,"A0ABR0TUX5"
"KAK6001328.1","tr|A0ABR0TA76|A0ABR0TA76_AURPU",100,1311,0,2199,"A0ABR0TA76"
"KAK6000277.1","tr|A0ABR0T844|A0ABR0T844_AURPU",100,1087,0,2194,"A0ABR0T844"
"KAK6002138.1","tr|A0ABR0TCH1|A0ABR0TCH1_AURPU",100,1102,0,2194,"A0ABR0TCH1"
"KAK6008108.1","tr|A0ABR0TUL2|A0ABR0TUL2_AURPU",100,1094,0,2194,"A0ABR0TUL2"
"KAK6007379.1","tr|A0ABR0TSF0|A0ABR0TSF0_AURPU",100,1125,0,2189,"A0ABR0TSF0"
"KAK6002203.1","tr|A0ABR0TCM7|A0ABR0TCM7_AURPU",100,1108,0,2187,"A0ABR0TCM7"
"KAK6006151.1","tr|A0ABR0TP05|A0ABR0TP05_AURPU",100,1203,0,2185,"A0ABR0TP05"
"KAK6001539.1","tr|A0ABR0TBC8|A0ABR0TBC8_AURPU",100,1154,0,2183,"A0ABR0TBC8"
"KAK6004144.1","tr|A0ABR0TI72|A0ABR0TI72_AURPU",100,1091,0,2183,"A0ABR0TI72"
"KAK6001306.1","tr|A0ABR0TA41|A0ABR0TA41_AURPU",100,1178,0,2182,"A0ABR0TA41"
"KAK6002828.1","tr|A0ABR0TEI1|A0ABR0TEI1_AURPU",100,1181,0,2181,"A0ABR0TEI1"
"KAK6006577.1","tr|A0ABR0TR51|A0ABR0TR51_AURPU",100,1102,0,2180,"A0ABR0TR51"
"KAK6006851.1","tr|A0ABR0TRU2|A0ABR0TRU2_AURPU",100,1178,0,2178,"A0ABR0TRU2"
"KAK6000875.1","tr|A0ABR0TA68|A0ABR0TA68_AURPU",100,1119,0,2176,"A0ABR0TA68"
"KAK6005139.1","tr|A0ABR0TLL2|A0ABR0TLL2_AURPU",100,1102,0,2176,"A0ABR0TLL2"
"KAK6003756.1","tr|A0ABR0TIL9|A0ABR0TIL9_AURPU",100,1084,0,2174,"A0ABR0TIL9"
"CAC9894943.1","tr|A0ABR0TLP2|A0ABR0TLP2_AURPU",90.1,1200,0,2174,"A0ABR0TLP2"
"CAD0010860.1","tr|A0ABR0TNE2|A0ABR0TNE2_AURPU",91.2,1256,0,2174,"A0ABR0TNE2"
"KAK6007703.1","tr|A0ABR0TTE7|A0ABR0TTE7_AURPU",100,1130,0,2172,"A0ABR0TTE7"
"KAK5999774.1","tr|A0ABR0T613|A0ABR0T613_AURPU",100,1135,0,2171,"A0ABR0T613"
"KAK6000501.1","tr|A0ABR0T996|A0ABR0T996_AURPU",100,1163,0,2170,"A0ABR0T996"
"KAK6000253.1","tr|A0ABR0T743|A0ABR0T743_AURPU",100,1111,0,2169,"A0ABR0T743"
"KAK6000909.1","tr|A0ABR0T9J5|A0ABR0T9J5_AURPU",100,1136,0,2169,"A0ABR0T9J5"
"KAK6007961.1","tr|A0ABR0TUW8|A0ABR0TUW8_AURPU",100,1155,0,2169,"A0ABR0TUW8"
"THW66835.1","tr|A0ABR0TIG9|A0ABR0TIG9_AURPU",95.4,1169,0,2168,"A0ABR0TIG9"
"KAK6001475.1","tr|A0ABR0TC12|A0ABR0TC12_AURPU",100,1074,0,2166,"A0ABR0TC12"
"KAK6000922.1","tr|A0ABR0T9X1|A0ABR0T9X1_AURPU",100,1131,0,2165,"A0ABR0T9X1"
"KAK6003848.1","tr|A0ABR0THD6|A0ABR0THD6_AURPU",100,1110,0,2165,"A0ABR0THD6"
"KAK6003865.1","tr|A0ABR0TIS0|A0ABR0TIS0_AURPU",100,1120,0,2165,"A0ABR0TIS0"
"THW58718.1","tr|A0ABR0TKD1|A0ABR0TKD1_AURPU",91.2,1238,0,2164,"A0ABR0TKD1"
"KAK6004347.1","tr|A0ABR0TJ38|A0ABR0TJ38_AURPU",100,1107,0,2162,"A0ABR0TJ38"
"CAD0026707.1","tr|A0ABR0TDD4|A0ABR0TDD4_AURPU",95.4,1209,0,2159,"A0ABR0TDD4"
"THZ51156.1","tr|A0ABR0TTA3|A0ABR0TTA3_AURPU",98.9,1100,0,2157,"A0ABR0TTA3"
"KEQ82241.1","tr|A0ABR0TIM6|A0ABR0TIM6_AURPU",93.4,1248,0,2155,"A0ABR0TIM6"
"OBW67207.1","tr|A0ABR0TDY8|A0ABR0TDY8_AURPU",95.1,1129,0,2155,"A0ABR0TDY8"
"KAK6002637.1","tr|A0ABR0TE74|A0ABR0TE74_AURPU",100,1146,0,2154,"A0ABR0TE74"
"THV81428.1","tr|A0ABR0TTV8|A0ABR0TTV8_AURPU",90.9,1238,0,2153,"A0ABR0TTV8"
"CAD0044465.1","tr|A0ABR0TIL6|A0ABR0TIL6_AURPU",92.2,1238,0,2150,"A0ABR0TIL6"
"KEQ83597.1","tr|A0ABR0TDK6|A0ABR0TDK6_AURPU",95,1112,0,2147,"A0ABR0TDK6"
"KAK6000728.1","tr|A0ABR0T8G2|A0ABR0T8G2_AURPU",100,1152,0,2146,"A0ABR0T8G2"
