accession,organism,pdb_count,pdb_ids
A0ABR0TMT4,Aureobasidium pullulans,0,
A0ABR0TLA8,Aureobasidium pullulans,0,
A0ABR0TLG7,Aureobasidium pullulans,0,
A0ABR0TLI8,Aureobasidium pullulans,0,
A0ABR0TN01,Aureobasidium pullulans,0,
A0ABR0TGS3,Aureobasidium pullulans,0,
A0ABR0TQX8,Aureobasidium pullulans,0,
A0ABR0TQR6,Aureobasidium pullulans,0,
A0ABR0TQW9,Aureobasidium pullulans,0,
A0ABR0TSH7,Aureobasidium pullulans,0,
A0ABR0TQW0,Aureobasidium pullulans,0,
A0ABR0TQV9,Aureobasidium pullulans,0,
A0ABR0TR72,Aureobasidium pullulans,0,
A0ABR0TMC7,Aureobasidium pullulans,0,
A0ABR0TLI2,Aureobasidium pullulans,0,
A0ABR0TL82,Aureobasidium pullulans,0,
A0ABR0TQJ7,Aureobasidium pullulans,0,
A0ABR0TS77,Aureobasidium pullulans,0,
A0ABR0TMP2,Aureobasidium pullulans,0,
A0ABR0TNY7,Aureobasidium pullulans,0,
A0ABR0TSW6,Aureobasidium pullulans,0,
A0ABR0TPD4,Aureobasidium pullulans,0,
A0ABR0TMW0,Aureobasidium pullulans,0,
A0ABR0TNE1,Aureobasidium pullulans,0,
A0ABR0TPN2,Aureobasidium pullulans,0,
A0ABR0TN12,Aureobasidium pullulans,0,
A0ABR0TNH8,Aureobasidium pullulans,0,
A0A4S8WAD4,Aureobasidium pullulans,0,
A0ABR0TM91,Aureobasidium pullulans,0,
A0ABR0TM42,Aureobasidium pullulans,0,
A0ABR0TAK2,Aureobasidium pullulans,0,
A0ABR0T615,Aureobasidium pullulans,0,
A0ABR0T609,Aureobasidium pullulans,0,
A0ABR0T6C0,Aureobasidium pullulans,0,
A0ABR0TFN2,Aureobasidium pullulans,0,
A0ABR0TCB9,Aureobasidium pullulans,0,
A0ABR0TCA0,Aureobasidium pullulans,0,
A0ABR0TDH1,Aureobasidium pullulans,0,
A0ABR0TE26,Aureobasidium pullulans,0,
A0ABR0TCN2,Aureobasidium pullulans,0,
A0ABR0TDA1,Aureobasidium pullulans,0,
A0ABR0TDB4,Aureobasidium pullulans,0,
A0ABR0TDG3,Aureobasidium pullulans,0,
A0ABR0TDE5,Aureobasidium pullulans,0,
A0ABR0TD10,Aureobasidium pullulans,0,
A0ABR0TE53,Aureobasidium pullulans,0,
A0ABR0TDR4,Aureobasidium pullulans,0,
A0ABR0TD89,Aureobasidium pullulans,0,
A0ABR0TQC4,Aureobasidium pullulans,0,
A0ABR0TD84,Aureobasidium pullulans,0,
A0ABR0TD98,Aureobasidium pullulans,0,
A0ABR0TD78,Aureobasidium pullulans,0,
A0ABR0TD77,Aureobasidium pullulans,0,
A0ABR0TDK6,Aureobasidium pullulans,0,
A0ABR0TD61,Aureobasidium pullulans,0,
A0ABR0TD69,Aureobasidium pullulans,0,
A0ABR0TEF3,Aureobasidium pullulans,0,
A0ABR0TDY7,Aureobasidium pullulans,0,
A0ABR0TD39,Aureobasidium pullulans,0,
A0ABR0TDD8,Aureobasidium pullulans,0,
A0ABR0TDB1,Aureobasidium pullulans,0,
A0ABR0TDC2,Aureobasidium pullulans,0,
A0ABR0TCG3,Aureobasidium pullulans,0,
A0ABR0TCF7,Aureobasidium pullulans,0,
A0ABR0TKC4,Aureobasidium pullulans,0,
A0ABR0T7W0,Aureobasidium pullulans,0,
A0ABR0TDG6,Aureobasidium pullulans,0,
A0ABR0TD06,Aureobasidium pullulans,0,
A0ABR0TEU4,Aureobasidium pullulans,0,
A0ABR0TDP3,Aureobasidium pullulans,0,
A0ABR0TD03,Aureobasidium pullulans,0,
A0ABR0TCN9,Aureobasidium pullulans,0,
A0ABR0TCL8,Aureobasidium pullulans,0,
A0ABR0TDI8,Aureobasidium pullulans,0,
A0ABR0TMK9,Aureobasidium pullulans,0,
A0ABR0TNJ1,Aureobasidium pullulans,0,
A0ABR0TML4,Aureobasidium pullulans,0,
A0ABR0TNI8,Aureobasidium pullulans,0,
A0ABR0TNZ9,Aureobasidium pullulans,0,
A0ABR0TCX8,Aureobasidium pullulans,0,
A0ABR0TDI0,Aureobasidium pullulans,0,
A0ABR0TH26,Aureobasidium pullulans,0,
A0ABR0T682,Aureobasidium pullulans,0,
A0ABR0T632,Aureobasidium pullulans,0,
A0ABR0TDY9,Aureobasidium pullulans,0,
A0ABR0TD76,Aureobasidium pullulans,0,
A0ABR0TD02,Aureobasidium pullulans,0,
A0ABR0TDP8,Aureobasidium pullulans,0,
A0ABR0TCW4,Aureobasidium pullulans,0,
A0ABR0TCV9,Aureobasidium pullulans,0,
A0ABR0TCQ2,Aureobasidium pullulans,0,
A0ABR0TCS0,Aureobasidium pullulans,0,
A0ABR0TCS1,Aureobasidium pullulans,0,
A0ABR0TE73,Aureobasidium pullulans,0,
A0ABR0T8K9,Aureobasidium pullulans,0,
A0ABR0T7L8,Aureobasidium pullulans,0,
A0ABR0T872,Aureobasidium pullulans,0,
A0ABR0T897,Aureobasidium pullulans,0,
A0ABR0T6X7,Aureobasidium pullulans,0,
A0ABR0T6X2,Aureobasidium pullulans,0,
A0ABR0T6Z6,Aureobasidium pullulans,0,
A0ABR0TDW2,Aureobasidium pullulans,0,
A0ABR0T7G3,Aureobasidium pullulans,0,
A0ABR0T760,Aureobasidium pullulans,0,
A0ABR0T6A4,Aureobasidium pullulans,0,
A0ABR0T6M5,Aureobasidium pullulans,0,
A0ABR0T6A9,Aureobasidium pullulans,0,
A0ABR0T690,Aureobasidium pullulans,0,
A0ABR0T7B0,Aureobasidium pullulans,0,
A0ABR0TC72,Aureobasidium pullulans,0,
A0ABR0TGM2,Aureobasidium pullulans,0,
A0ABR0T653,Aureobasidium pullulans,0,
A0ABR0T644,Aureobasidium pullulans,0,
A0ABR0T723,Aureobasidium pullulans,0,
A0ABR0T7D1,Aureobasidium pullulans,0,
A0ABR0TPR6,Aureobasidium pullulans,0,
A0ABR0TPR4,Aureobasidium pullulans,0,
A0ABR0TRE3,Aureobasidium pullulans,0,
A0ABR0TPK8,Aureobasidium pullulans,0,
A0ABR0TPL1,Aureobasidium pullulans,0,
A0ABR0TPY0,Aureobasidium pullulans,0,
A0ABR0TNZ8,Aureobasidium pullulans,0,
A0ABR0TP35,Aureobasidium pullulans,0,
A0ABR0TQR1,Aureobasidium pullulans,0,
A0ABR0TQV4,Aureobasidium pullulans,0,
A0ABR0TPH1,Aureobasidium pullulans,0,
A0ABR0TQH8,Aureobasidium pullulans,0,
A0ABR0TPW8,Aureobasidium pullulans,0,
A0ABR0TQT3,Aureobasidium pullulans,0,
A0ABR0TR96,Aureobasidium pullulans,0,
A0ABR0TRE7,Aureobasidium pullulans,0,
A0ABR0TPM8,Aureobasidium pullulans,0,
A0ABR0TQ38,Aureobasidium pullulans,0,
A0ABR0TUP4,Aureobasidium pullulans,0,
A0ABR0TPS7,Aureobasidium pullulans,0,
A0ABR0TPJ4,Aureobasidium pullulans,0,
A0ABR0TQ37,Aureobasidium pullulans,0,
A0ABR0TR20,Aureobasidium pullulans,0,
A0ABR0TPZ3,Aureobasidium pullulans,0,
A0ABR0TPW0,Aureobasidium pullulans,0,
A0ABR0TQL0,Aureobasidium pullulans,0,
A0ABR0TPW7,Aureobasidium pullulans,0,
A0ABR0TQZ3,Aureobasidium pullulans,0,
A0ABR0TQ08,Aureobasidium pullulans,0,
A0ABR0TNV8,Aureobasidium pullulans,0,
A0ABR0TPH9,Aureobasidium pullulans,0,
A0ABR0TP82,Aureobasidium pullulans,0,
A0ABR0TH98,Aureobasidium pullulans,0,
A0ABR0TP87,Aureobasidium pullulans,0,
A0ABR0TPS1,Aureobasidium pullulans,0,
A0ABR0TQQ8,Aureobasidium pullulans,0,
A0ABR0TJY6,Aureobasidium pullulans,0,
A0ABR0TEF1,Aureobasidium pullulans,0,
A0ABR0TPF8,Aureobasidium pullulans,0,
A0ABR0TPH0,Aureobasidium pullulans,0,
A0ABR0TR17,Aureobasidium pullulans,0,
A0ABR0TPN3,Aureobasidium pullulans,0,
A0ABR0TQ25,Aureobasidium pullulans,0,
A0ABR0TP48,Aureobasidium pullulans,0,
A0ABR0TP54,Aureobasidium pullulans,0,
A0ABR0TPD2,Aureobasidium pullulans,0,
A0ABR0T5T8,Aureobasidium pullulans,0,
A0ABR0T6C2,Aureobasidium pullulans,0,
A0ABR0T5N4,Aureobasidium pullulans,0,
A0ABR0T6Z2,Aureobasidium pullulans,0,
A0ABR0T5U8,Aureobasidium pullulans,0,
A0ABR0T5T5,Aureobasidium pullulans,0,
A0ABR0T6T4,Aureobasidium pullulans,0,
A0ABR0T6F9,Aureobasidium pullulans,0,
A0ABR0T7F9,Aureobasidium pullulans,0,
A0ABR0T6I2,Aureobasidium pullulans,0,
A0ABR0T6L7,Aureobasidium pullulans,0,
A0ABR0T6U3,Aureobasidium pullulans,0,
A0ABR0T6K8,Aureobasidium pullulans,0,
A0ABR0TD97,Aureobasidium pullulans,0,
A0ABR0TF47,Aureobasidium pullulans,0,
A0ABR0TFC8,Aureobasidium pullulans,0,
A0ABR0TE51,Aureobasidium pullulans,0,
A0ABR0TED9,Aureobasidium pullulans,0,
A0ABR0TEX4,Aureobasidium pullulans,0,
A0ABR0TEF0,Aureobasidium pullulans,0,
A0ABR0TE07,Aureobasidium pullulans,0,
A0ABR0TE11,Aureobasidium pullulans,0,
A0ABR0TFH4,Aureobasidium pullulans,0,
A0ABR0TE20,Aureobasidium pullulans,0,
A0ABR0TF50,Aureobasidium pullulans,0,
A0ABR0TDY6,Aureobasidium pullulans,0,
A0ABR0TDZ1,Aureobasidium pullulans,0,
A0ABR0TE03,Aureobasidium pullulans,0,
A0ABR0TDX5,Aureobasidium pullulans,0,
A0ABR0TDX7,Aureobasidium pullulans,0,
A0ABR0T5D3,Aureobasidium pullulans,0,
A0ABR0TE33,Aureobasidium pullulans,0,
A0ABR0TF70,Aureobasidium pullulans,0,
A0ABR0TF83,Aureobasidium pullulans,0,
A0ABR0TDS7,Aureobasidium pullulans,0,
A0ABR0TDS0,Aureobasidium pullulans,0,
A0ABR0TDS3,Aureobasidium pullulans,0,
A0ABR0TEI8,Aureobasidium pullulans,0,
A0ABR0TDQ5,Aureobasidium pullulans,0,
A0ABR0TEI2,Aureobasidium pullulans,0,
A0ABR0TE85,Aureobasidium pullulans,0,
A0ABR0TR36,Aureobasidium pullulans,0,
A0ABR0TF94,Aureobasidium pullulans,0,
A0ABR0TBY0,Aureobasidium pullulans,0,
A0ABR0TG38,Aureobasidium pullulans,0,
A0ABR0TG18,Aureobasidium pullulans,0,
A0ABR0TEC7,Aureobasidium pullulans,0,
A0ABR0TEB9,Aureobasidium pullulans,0,
A0ABR0TEC9,Aureobasidium pullulans,0,
A0ABR0TEV5,Aureobasidium pullulans,0,
A0A4S9LF34,Aureobasidium pullulans,0,
A0ABR0TE96,Aureobasidium pullulans,0,
A0ABR0TFM0,Aureobasidium pullulans,0,
A0ABR0TFV4,Aureobasidium pullulans,0,
A0ABR0TEW4,Aureobasidium pullulans,0,
A0ABR0TEN0,Aureobasidium pullulans,0,
A0ABR0TEJ9,Aureobasidium pullulans,0,
A0ABR0TG11,Aureobasidium pullulans,0,
A0ABR0TED2,Aureobasidium pullulans,0,
A0ABR0TEM0,Aureobasidium pullulans,0,
A0ABR0TB28,Aureobasidium pullulans,0,
A0ABR0TEF5,Aureobasidium pullulans,0,
A0ABR0TFJ0,Aureobasidium pullulans,0,
A0ABR0TER8,Aureobasidium pullulans,0,
A0ABR0TRA6,Aureobasidium pullulans,0,
A0ABR0TT90,Aureobasidium pullulans,0,
A0ABR0TER9,Aureobasidium pullulans,0,
A0ABR0TEV1,Aureobasidium pullulans,0,
A0ABR0TM15,Aureobasidium pullulans,0,
A0ABR0T8X6,Aureobasidium pullulans,0,
A0ABR0TCD2,Aureobasidium pullulans,0,
A0ABR0T8W8,Aureobasidium pullulans,0,
A0ABR0T8Y1,Aureobasidium pullulans,0,
A0ABR0T9V4,Aureobasidium pullulans,0,
A0ABR0T9J6,Aureobasidium pullulans,0,
A0ABR0T906,Aureobasidium pullulans,0,
A0ABR0T9L8,Aureobasidium pullulans,0,
A0ABR0TA05,Aureobasidium pullulans,0,
A0ABR0TA32,Aureobasidium pullulans,0,
A0ABR0T9H3,Aureobasidium pullulans,0,
A0ABR0T9G6,Aureobasidium pullulans,0,
A0ABR0T938,Aureobasidium pullulans,0,
A0ABR0TAI8,Aureobasidium pullulans,0,
A0ABR0TDM2,Aureobasidium pullulans,0,
A0ABR0T958,Aureobasidium pullulans,0,
A0ABR0T9M4,Aureobasidium pullulans,0,
A0ABR0T9L7,Aureobasidium pullulans,0,
A0ABR0TB17,Aureobasidium pullulans,0,
A0ABR0T9T5,Aureobasidium pullulans,0,
A0ABR0TB42,Aureobasidium pullulans,0,
A0ABR0TAZ0,Aureobasidium pullulans,0,
A0ABR0T974,Aureobasidium pullulans,0,
A0ABR0TAF3,Aureobasidium pullulans,0,
A0ABR0TAM8,Aureobasidium pullulans,0,
A0ABR0T9K9,Aureobasidium pullulans,0,
A0ABR0TA93,Aureobasidium pullulans,0,
A0ABR0T925,Aureobasidium pullulans,0,
A0ABR0TA36,Aureobasidium pullulans,0,
A0ABR0TMV7,Aureobasidium pullulans,0,
A0ABR0TAT1,Aureobasidium pullulans,0,
A0ABR0T9F2,Aureobasidium pullulans,0,
A0ABR0T9K1,Aureobasidium pullulans,0,
A0ABR0T9Y7,Aureobasidium pullulans,0,
A0ABR0T9F4,Aureobasidium pullulans,0,
A0ABR0TAR5,Aureobasidium pullulans,0,
A0ABR0T9I8,Aureobasidium pullulans,0,
A0ABR0T9E2,Aureobasidium pullulans,0,
A0ABR0T9X0,Aureobasidium pullulans,0,
A0ABR0T9B9,Aureobasidium pullulans,0,
A0ABR0T9B7,Aureobasidium pullulans,0,
A0ABR0T9C4,Aureobasidium pullulans,0,
A0ABR0TGU3,Aureobasidium pullulans,0,
A0ABR0TG56,Aureobasidium pullulans,0,
A0ABR0TLZ4,Aureobasidium pullulans,0,
A0ABR0TGT5,Aureobasidium pullulans,0,
A0ABR0T994,Aureobasidium pullulans,0,
A0ABR0TBN2,Aureobasidium pullulans,0,
A0ABR0TB04,Aureobasidium pullulans,0,
A0ABR0TAB1,Aureobasidium pullulans,0,
A0ABR0T9Q2,Aureobasidium pullulans,0,
A0ABR0T9Q5,Aureobasidium pullulans,0,
A0ABR0TGR8,Aureobasidium pullulans,0,
A0ABR0TH59,Aureobasidium pullulans,0,
A0ABR0TH47,Aureobasidium pullulans,0,
A0ABR0TGN8,Aureobasidium pullulans,0,
A0ABR0TCS3,Aureobasidium pullulans,0,
A0ABR0TAN9,Aureobasidium pullulans,0,
A0ABR0TCB2,Aureobasidium pullulans,0,
A0ABR0TAV0,Aureobasidium pullulans,0,
A0ABR0TC32,Aureobasidium pullulans,0,
A0ABR0TB09,Aureobasidium pullulans,0,
A0ABR0TAW8,Aureobasidium pullulans,0,
A0ABR0TC66,Aureobasidium pullulans,0,
A0ABR0TAY3,Aureobasidium pullulans,0,
A0ABR0TIS0,Aureobasidium pullulans,0,
A0ABR0THF4,Aureobasidium pullulans,0,
A0ABR0TAA2,Aureobasidium pullulans,0,
A0ABR0TAA1,Aureobasidium pullulans,0,
A0ABR0TBL8,Aureobasidium pullulans,0,
A0ABR0TBR7,Aureobasidium pullulans,0,
A0ABR0TAH7,Aureobasidium pullulans,0,
A0ABR0TAJ7,Aureobasidium pullulans,0,
A0ABR0TAI0,Aureobasidium pullulans,0,
A0ABR0TB33,Aureobasidium pullulans,0,
A0ABR0TBH2,Aureobasidium pullulans,0,
A0ABR0TAT6,Aureobasidium pullulans,0,
A0ABR0T5G4,Aureobasidium pullulans,0,
A0ABR0T6U6,Aureobasidium pullulans,0,
A0ABR0THE2,Aureobasidium pullulans,0,
A0ABR0THI4,Aureobasidium pullulans,0,
A0ABR0TJ10,Aureobasidium pullulans,0,
A0ABR0TAR2,Aureobasidium pullulans,0,
A0ABR0TBZ8,Aureobasidium pullulans,0,
A0ABR0TAS8,Aureobasidium pullulans,0,
A0ABR0TAT0,Aureobasidium pullulans,0,
A0ABR0TBE2,Aureobasidium pullulans,0,
A0ABR0TA88,Aureobasidium pullulans,0,
A0ABR0TB61,Aureobasidium pullulans,0,
A0ABR0T6N0,Aureobasidium pullulans,0,
A0ABR0TF67,Aureobasidium pullulans,0,
A0ABR0T6E8,Aureobasidium pullulans,0,
A0ABR0T661,Aureobasidium pullulans,0,
A0ABR0T6C8,Aureobasidium pullulans,0,
A0ABR0T6J8,Aureobasidium pullulans,0,
A0ABR0T6D5,Aureobasidium pullulans,0,
A0ABR0T571,Aureobasidium pullulans,0,
A0ABR0T573,Aureobasidium pullulans,0,
A0ABR0TAP0,Aureobasidium pullulans,0,
A0ABR0T4J7,Aureobasidium pullulans,0,
A0ABR0THG8,Aureobasidium pullulans,0,
A0ABR0THI6,Aureobasidium pullulans,0,
A0ABR0TBG0,Aureobasidium pullulans,0,
A0ABR0THG0,Aureobasidium pullulans,0,
A0ABR0TUN5,Aureobasidium pullulans,0,
A0ABR0TJN6,Aureobasidium pullulans,0,
A0ABR0TIU7,Aureobasidium pullulans,0,
A0ABR0TP10,Aureobasidium pullulans,0,
A0ABR0TIQ3,Aureobasidium pullulans,0,
A0ABR0TKC7,Aureobasidium pullulans,0,
A0ABR0T4X1,Aureobasidium pullulans,0,
A0ABR0TAZ5,Aureobasidium pullulans,0,
A0ABR0TM37,Aureobasidium pullulans,0,
A0ABR0TG54,Aureobasidium pullulans,0,
A0ABR0TJ69,Aureobasidium pullulans,0,
A0ABR0TJ57,Aureobasidium pullulans,0,
A0ABR0TJ43,Aureobasidium pullulans,0,
A0ABR0TJ27,Aureobasidium pullulans,0,
A0ABR0TJ37,Aureobasidium pullulans,0,
A0ABR0TIZ4,Aureobasidium pullulans,0,
A0ABR0TIV6,Aureobasidium pullulans,0,
A0ABR0TJW7,Aureobasidium pullulans,0,
A0ABR0TKG5,Aureobasidium pullulans,0,
A0ABR0TLN8,Aureobasidium pullulans,0,
A0ABR0TJ20,Aureobasidium pullulans,0,
A0ABR0TIX1,Aureobasidium pullulans,0,
A0ABR0TIZ6,Aureobasidium pullulans,0,
A0A4T0CKX7,Aureobasidium pullulans,0,
A0ABR0TIZ0,Aureobasidium pullulans,0,
A0ABR0TF05,Aureobasidium pullulans,0,
A0ABR0TKT4,Aureobasidium pullulans,0,
A0ABR0TJJ9,Aureobasidium pullulans,0,
A0ABR0TIY7,Aureobasidium pullulans,0,
A0ABR0TKF0,Aureobasidium pullulans,0,
A0ABR0TIT5,Aureobasidium pullulans,0,
A0ABR0TKD5,Aureobasidium pullulans,0,
A0ABR0T5S9,Aureobasidium pullulans,0,
A0ABR0TL59,Aureobasidium pullulans,0,
A0ABR0TJ50,Aureobasidium pullulans,0,
A0ABR0TKM6,Aureobasidium pullulans,0,
A0ABR0TIZ7,Aureobasidium pullulans,0,
A0ABR0TJA6,Aureobasidium pullulans,0,
A0ABR0TK08,Aureobasidium pullulans,0,
A0ABR0TKJ8,Aureobasidium pullulans,0,
A0ABR0TJN4,Aureobasidium pullulans,0,
A0ABR0TJH5,Aureobasidium pullulans,0,
A0ABR0TJX8,Aureobasidium pullulans,0,
A0ABR0TL23,Aureobasidium pullulans,0,
A0ABR0TK53,Aureobasidium pullulans,0,
A0ABR0TKB3,Aureobasidium pullulans,0,
A0ABR0TK69,Aureobasidium pullulans,0,
A0ABR0TK00,Aureobasidium pullulans,0,
A0ABR0TJN9,Aureobasidium pullulans,0,
A0ABR0TKP2,Aureobasidium pullulans,0,
A0ABR0TJI0,Aureobasidium pullulans,0,
A0ABR0TJG7,Aureobasidium pullulans,0,
A0ABR0TK99,Aureobasidium pullulans,0,
A0ABR0TJE9,Aureobasidium pullulans,0,
A0ABR0TJE7,Aureobasidium pullulans,0,
A0ABR0TKH9,Aureobasidium pullulans,0,
A0ABR0TW16,Aureobasidium pullulans,0,
A0ABR0TJS0,Aureobasidium pullulans,0,
A0ABR0TJX5,Aureobasidium pullulans,0,
A0ABR0TST0,Aureobasidium pullulans,0,
A0ABR0TKJ0,Aureobasidium pullulans,0,
A0ABR0TJJ8,Aureobasidium pullulans,0,
A0ABR0TN27,Aureobasidium pullulans,0,
A0ABR0TPC4,Aureobasidium pullulans,0,
A0ABR0TIR4,Aureobasidium pullulans,0,
A0ABR0TE18,Aureobasidium pullulans,0,
A0ABR0TG94,Aureobasidium pullulans,0,
A0ABR0TA11,Aureobasidium pullulans,0,
A0ABR0TEV4,Aureobasidium pullulans,0,
A0ABR0TFU8,Aureobasidium pullulans,0,
A0ABR0TFF8,Aureobasidium pullulans,0,
A0ABR0TEY4,Aureobasidium pullulans,0,
A0ABR0TEX5,Aureobasidium pullulans,0,
A0ABR0TFM2,Aureobasidium pullulans,0,
A0ABR0TGI9,Aureobasidium pullulans,0,
A0ABR0TFC1,Aureobasidium pullulans,0,
A0ABR0TFC5,Aureobasidium pullulans,0,
A0ABR0TFD4,Aureobasidium pullulans,0,
A0ABR0TEV9,Aureobasidium pullulans,0,
A0ABR0TG95,Aureobasidium pullulans,0,
A0ABR0TFI9,Aureobasidium pullulans,0,
A0ABR0TFI0,Aureobasidium pullulans,0,
A0ABR0TFR6,Aureobasidium pullulans,0,
A0ABR0TG07,Aureobasidium pullulans,0,
A0ABR0TGT8,Aureobasidium pullulans,0,
A0ABR0TF99,Aureobasidium pullulans,0,
A0ABR0TGR5,Aureobasidium pullulans,0,
A0ABR0TEZ5,Aureobasidium pullulans,0,
A0ABR0TF12,Aureobasidium pullulans,0,
A0ABR0TF08,Aureobasidium pullulans,0,
A0ABR0TF84,Aureobasidium pullulans,0,
A0ABR0TEB0,Aureobasidium pullulans,0,
A0ABR0TGL9,Aureobasidium pullulans,0,
A0ABR0TGS0,Aureobasidium pullulans,0,
A0ABR0TFD0,Aureobasidium pullulans,0,
A0ABR0TGK2,Aureobasidium pullulans,0,
A0ABR0TF37,Aureobasidium pullulans,0,
A0ABR0TFB7,Aureobasidium pullulans,0,
A0ABR0TF33,Aureobasidium pullulans,0,
A0ABR0TF25,Aureobasidium pullulans,0,
A0ABR0TGD3,Aureobasidium pullulans,0,
A0ABR0TGZ6,Aureobasidium pullulans,0,
A0ABR0TFH6,Aureobasidium pullulans,0,
A0ABR0THD4,Aureobasidium pullulans,0,
A0ABR0TGH1,Aureobasidium pullulans,0,
A0ABR0TGY7,Aureobasidium pullulans,0,
A0ABR0TGR0,Aureobasidium pullulans,0,
A0ABR0TFL7,Aureobasidium pullulans,0,
A0ABR0TGJ8,Aureobasidium pullulans,0,
A0ABR0TFN4,Aureobasidium pullulans,0,
A0ABR0TFT5,Aureobasidium pullulans,0,
A0ABR0TFT4,Aureobasidium pullulans,0,
A0ABR0TFZ4,Aureobasidium pullulans,0,
A0ABR0TCN7,Aureobasidium pullulans,0,
A0ABR0TD86,Aureobasidium pullulans,0,
A0ABR0TGP5,Aureobasidium pullulans,0,
A0ABR0TG34,Aureobasidium pullulans,0,
A0ABR0THC2,Aureobasidium pullulans,0,
A0ABR0TFT3,Aureobasidium pullulans,0,
A0ABR0TFU7,Aureobasidium pullulans,0,
A0ABR0TGD8,Aureobasidium pullulans,0,
A0ABR0TFW8,Aureobasidium pullulans,0,
A0ABR0TFY7,Aureobasidium pullulans,0,
A0ABR0TFY9,Aureobasidium pullulans,0,
A0ABR0TFY3,Aureobasidium pullulans,0,
A0ABR0TFY8,Aureobasidium pullulans,0,
A0ABR0T4Y9,Aureobasidium pullulans,0,
A0ABR0THH9,Aureobasidium pullulans,0,
A0ABR0T684,Aureobasidium pullulans,0,
A0ABR0T633,Aureobasidium pullulans,0,
A0ABR0THD1,Aureobasidium pullulans,0,
A0ABR0TG97,Aureobasidium pullulans,0,
A0ABR0TG13,Aureobasidium pullulans,0,
A0ABR0TFZ7,Aureobasidium pullulans,0,
A0ABR0TSD9,Aureobasidium pullulans,0,
A0ABR0TTY6,Aureobasidium pullulans,0,
A0ABR0TD85,Aureobasidium pullulans,0,
A0ABR0TSF1,Aureobasidium pullulans,0,
A0A4S9BKZ2,Aureobasidium pullulans,0,
A0ABR0TSL7,Aureobasidium pullulans,0,
A0ABR0TU90,Aureobasidium pullulans,0,
A0ABR0TSH0,Aureobasidium pullulans,0,
A0A1A7MCT6,Aureobasidium pullulans,0,
A0ABR0TSW1,Aureobasidium pullulans,0,
A0ABR0TT98,Aureobasidium pullulans,0,
A0ABR0TSQ2,Aureobasidium pullulans,0,
A0ABR0TSN4,Aureobasidium pullulans,0,
A0ABR0TSP5,Aureobasidium pullulans,0,
A0ABR0TT79,Aureobasidium pullulans,0,
A0ABR0TUV2,Aureobasidium pullulans,0,
A0ABR0TSL0,Aureobasidium pullulans,0,
A0ABR0TUB3,Aureobasidium pullulans,0,
A0ABR0TU98,Aureobasidium pullulans,0,
A0ABR0TTD9,Aureobasidium pullulans,0,
A0ABR0TTK3,Aureobasidium pullulans,0,
A0ABR0TTG0,Aureobasidium pullulans,0,
A0ABR0TTJ2,Aureobasidium pullulans,0,
A0ABR0TTI7,Aureobasidium pullulans,0,
A0ABR0TT65,Aureobasidium pullulans,0,
A0ABR0TT46,Aureobasidium pullulans,0,
A0ABR0TT91,Aureobasidium pullulans,0,
A0ABR0TST5,Aureobasidium pullulans,0,
A0ABR0TTH0,Aureobasidium pullulans,0,
A0ABR0TUG4,Aureobasidium pullulans,0,
A0ABR0TUR6,Aureobasidium pullulans,0,
A0ABR0TT13,Aureobasidium pullulans,0,
A0ABR0TU18,Aureobasidium pullulans,0,
A0ABR0TUQ0,Aureobasidium pullulans,0,
A0ABR0TTC2,Aureobasidium pullulans,0,
A0ABR0TTL0,Aureobasidium pullulans,0,
A0ABR0TSJ6,Aureobasidium pullulans,0,
A0ABR0TTA8,Aureobasidium pullulans,0,
A0ABR0TSW8,Aureobasidium pullulans,0,
A0ABR0TTS4,Aureobasidium pullulans,0,
A0ABR0TTJ6,Aureobasidium pullulans,0,
A0ABR0TSY9,Aureobasidium pullulans,0,
A0A4S9NQN6,Aureobasidium pullulans,0,
A0ABR0TUH2,Aureobasidium pullulans,0,
A0ABR0TUJ1,Aureobasidium pullulans,0,
A0ABR0TSK9,Aureobasidium pullulans,0,
A0ABR0TTJ7,Aureobasidium pullulans,0,
A0ABR0TUC1,Aureobasidium pullulans,0,
A0ABR0TTZ7,Aureobasidium pullulans,0,
A0ABR0TUE4,Aureobasidium pullulans,0,
A0ABR0TTG1,Aureobasidium pullulans,0,
A0ABR0TTC5,Aureobasidium pullulans,0,
A0ABR0TTY4,Aureobasidium pullulans,0,
A0ABR0TUZ4,Aureobasidium pullulans,0,
A0ABR0TTA4,Aureobasidium pullulans,0,
A0ABR0TUZ3,Aureobasidium pullulans,0,
A0ABR0TTD5,Aureobasidium pullulans,0,
A0ABR0TT77,Aureobasidium pullulans,0,
A0ABR0TUU9,Aureobasidium pullulans,0,
A0ABR0TTV1,Aureobasidium pullulans,0,
A0ABR0TUT4,Aureobasidium pullulans,0,
A0ABR0TTP5,Aureobasidium pullulans,0,
A0ABR0TTR6,Aureobasidium pullulans,0,
A0ABR0TVJ0,Aureobasidium pullulans,0,
A0ABR0TSR1,Aureobasidium pullulans,0,
A0ABR0TST7,Aureobasidium pullulans,0,
A0ABR0TTK8,Aureobasidium pullulans,0,
A0ABR0TSV3,Aureobasidium pullulans,0,
A0ABR0TUD9,Aureobasidium pullulans,0,
A0ABR0TT75,Aureobasidium pullulans,0,
A0ABR0TSS2,Aureobasidium pullulans,0,
A0ABR0TT49,Aureobasidium pullulans,0,
A0ABR0TCT3,Aureobasidium pullulans,0,
A0ABR0TT47,Aureobasidium pullulans,0,
